Track Name,Artists,Album,Duration (ms),Popularity,Track URL
Thunder,Imagine Dragons,Evolve,187146,8,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW
Friends (with BloodPop®),"Justin Bieber, BloodPop®",Friends (with BloodPop®),189466,2,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz
DADDY,"PSY, CL",PSY 7TH ALBUM,230635,0,https://open.spotify.com/track/4fAvxYyU2u4fAJ0dmUsKfw
The Spark,"AFROJACK, Spree Wilson",Forget The World (Deluxe),240893,60,https://open.spotify.com/track/5CYJB5Md92kvcrZ4lJDALY
Battle Symphony,Linkin Park,One More Light,216281,67,https://open.spotify.com/track/3FQCJI2t5LTbsRPfYVBSVB
It Ain't Me (with Selena Gomez),"Kygo, Selena Gomez",It Ain't Me (with Selena Gomez),220780,82,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld, Alesso, Florida Georgia Line, WATT","Let Me Go (with Alesso, Florida Georgia Line & watt)",174800,75,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
Alone,Marshmello,Alone,273802,75,https://open.spotify.com/track/3MEYFivt6bilQ9q9mFWZ4g
Are You Lonely (feat. ISÁK),"Steve Aoki, Alan Walker, ISÁK",Are You Lonely (feat. ISÁK),157333,50,https://open.spotify.com/track/52EB2Gk1nkxZmbomJOXUde
The Nights,Avicii,The Days / Nights,176658,88,https://open.spotify.com/track/0ct6r3EGTcMLPtrXHDvVjc
Let You Go - Radio Edit,"The Chainsmokers, Great Good Fine Ok",Let You Go (Radio Edit),218973,55,https://open.spotify.com/track/2Mh0jU5IyRTQfpyMnvki5Z
Sun Is Shining,"Axwell /\ Ingrosso, Axwell, Sebastian Ingrosso",More Than You Know,254653,71,https://open.spotify.com/track/4b2tcjrG1qUkSdsqEFP2dB
SummerThing!,"AFROJACK, Mike Taylor",SummerThing!,235344,52,https://open.spotify.com/track/1KcnJTiXJXAqW5bB7zpkBC
Wake Me Up,Avicii,True,247426,14,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
By Your Side,"Jonas Blue, RAYE",Blue,201254,71,https://open.spotify.com/track/4QTuyRQshEZYurtIDfE6g0
Good Life (with G-Eazy & Kehlani),"G-Eazy, Kehlani",Good Life (with G-Eazy & Kehlani),225520,70,https://open.spotify.com/track/0Oa9mHOnH14GZ4toWwkf4c
Complicated (feat. Kiiara),"Dimitri Vegas & Like Mike, David Guetta, Dimitri Vegas, Kiiara",Complicated (feat. Kiiara),184247,56,https://open.spotify.com/track/1Sl3njkhhz8nrSPZroDQ82
Thrift Shop (feat. Wanz),"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Wanz",The Heist (Deluxe Edition),235613,70,https://open.spotify.com/track/7bYZBVrnRfqeaPbhRyEvK3
Happier,"Marshmello, Bastille",Happier,214289,15,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
Let Me Love You,"DJ Snake, Justin Bieber",Encore,205906,56,https://open.spotify.com/track/5Qjv35Ja2TDt9CXRRo51hh
Talk,"Khalid, Disclosure",Talk,197487,67,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
One Kiss (with Dua Lipa),"Calvin Harris, Dua Lipa",One Kiss (with Dua Lipa),214846,84,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
Havana (feat. Young Thug),"Camila Cabello, Young Thug",Camila,217306,85,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
Girls Like You (feat. Cardi B) - Cardi B Version,"Maroon 5, Cardi B",Red Pill Blues (Deluxe),235545,76,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
The Middle,"Zedd, Maren Morris, Grey",The Middle,184732,82,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
New Rules,Dua Lipa,Dua Lipa (Complete Edition),209320,66,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
Believer,Imagine Dragons,Evolve,204346,8,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
Cold Water,"Major Lazer, Justin Bieber, MØ",Cold Water,185360,72,https://open.spotify.com/track/7zsXy7vlHdItvUSH8EwQss
Rise,"Jonas Blue, Jack & Jack",Blue,194407,0,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake, Selena Gomez, Ozuna, Cardi B","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",212500,75,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
No Brainer,"DJ Khaled, Justin Bieber, Quavo, Chance the Rapper",No Brainer,260000,66,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
Ride It,Regard,Ride It,157605,81,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
I Like Me Better,Lauv,I Like Me Better,197436,5,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9
Stargazing,"Kygo, Justin Jesso",Stargazing - EP,236853,68,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP
Find You,Nick Jonas,Find You,197893,56,https://open.spotify.com/track/77dwRzKegOkVtlHajKnDCb
Stay,"Zedd, Alessia Cara",Stay,210090,81,https://open.spotify.com/track/6uBhi9gBXWjanegOb2Phh0
Something Just Like This,"The Chainsmokers, Coldplay",Something Just Like This,247626,75,https://open.spotify.com/track/1dNIEtp7AY3oDAKCGg2XkH
In the Name of Love,"Martin Garrix, Bebe Rexha",In the Name of Love,195706,82,https://open.spotify.com/track/23L5CiUhw2jV1OIMwthR3S
1-800-273-8255,"Logic, Alessia Cara, Khalid",Everybody,250173,1,https://open.spotify.com/track/5aFQU3VPCQ3YGfKBA4tLfj
Closer,"The Chainsmokers, Halsey",Closer,244960,90,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
Final Song,MØ,Final Song,235826,68,https://open.spotify.com/track/4qqArAiTPueDxIp7cf87h7
Perfect Strangers,"Jonas Blue, JP Cooper",Perfect Strangers,196613,1,https://open.spotify.com/track/1Te8WIfLudxjHTr66BL0JK
One Dance,"Drake, Wizkid, Kyla",Views,173986,3,https://open.spotify.com/track/12VWzyPDBCc8fqeWCAfNwR
I Took A Pill In Ibiza - Seeb Remix,Mike Posner,The Truth (Remixes),198760,2,https://open.spotify.com/track/7HzCxalzzYQOFb9a7Xs3j6
Setting Fires,"The Chainsmokers, XYLØ",Setting Fires,247426,0,https://open.spotify.com/track/0B8B8cVRFIG1yznoQe7c9s
Hotline Bling,Drake,Hotline Bling,267023,1,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
Rude,MAGIC!,Don't Kill the Magic,224840,87,https://open.spotify.com/track/6RtPijgfPKROxEzTHNRiDp
Same Old Love,Selena Gomez,Revival (Deluxe),229080,73,https://open.spotify.com/track/6ZANrVuAMp2rpjhfbOuJly
My Way,Calvin Harris,My Way,219159,79,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm
Black Beatles,"Rae Sremmurd, Gucci Mane",SremmLife 2 (Deluxe),291893,1,https://open.spotify.com/track/21xJVN5wEbJogczYxfZhqR
Perfect,Ed Sheeran,÷ (Deluxe),263400,91,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
Roses,"The Chainsmokers, ROZES",Roses,226738,84,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z
Starboy,"The Weeknd, Daft Punk",Starboy,230466,3,https://open.spotify.com/track/2IY7eOUDjw2ArKYxKa2jXc
New Rules,Dua Lipa,Dua Lipa (Deluxe),212000,67,https://open.spotify.com/track/4LihUZcWy0B6lGLqcJ8u9B
Chandelier,Sia,1000 Forms Of Fear,216120,84,https://open.spotify.com/track/4VrWlk8IQxevMvERoX08iC
Lean On (feat. MØ & DJ Snake),"Major Lazer, MØ, DJ Snake",Peace Is The Mission,176561,3,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
Don't Wanna Know,"Maroon 5, Kendrick Lamar",Don't Wanna Know,214480,1,https://open.spotify.com/track/0AKejOKlGdiB53QpwAeenO
Cold,"Maroon 5, Future",Cold,234308,1,https://open.spotify.com/track/52yOf7Ls1u5AO3cFIzQ58m
Unforgettable,"French Montana, Swae Lee",Unforgettable,233832,3,https://open.spotify.com/track/1F2HXIJrE2Xn81OzT2zZvW
Thunder,Imagine Dragons,Thunder,187761,1,https://open.spotify.com/track/0oP9pK1D1lNF3Lb7jkl6Xx
Get Low (with Liam Payne),"Zedd, Liam Payne",Get Low (with Liam Payne),204583,62,https://open.spotify.com/track/2syQ0f4SAQdzvlAewPl1DJ
rockstar,"Post Malone, 21 Savage",rockstar,218320,5,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx
Mi Gente,"J Balvin, Willy William",Mi Gente,189029,1,https://open.spotify.com/track/4xEnPbulgQ4J4vu78VEwVr
No Lie,"Sean Paul, Dua Lipa",Mad Love The Prequel,221176,88,https://open.spotify.com/track/48QmG1dfvMuYLxMPt7KSRA
Forbidden Voices,Martin Garrix,Forbidden Voices,230634,62,https://open.spotify.com/track/6EsH66Uto1zwZlDGQ6RokU
Chandelier,Sia,Chandelier,216120,64,https://open.spotify.com/track/3D4QFgYa3P9P0gjmv4eX6I
Know No Better,"Major Lazer, Travis Scott, Camila Cabello, Quavo",Know No Better,225849,6,https://open.spotify.com/track/6BKeNWeUqxmvQ09Gxd3ZGX
Stitches,Shawn Mendes,Handwritten,206880,12,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
Unforgettable,"French Montana, Swae Lee",Jungle Rules,233901,89,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
Friends (with BloodPop®),"Justin Bieber, BloodPop®",Friends (with BloodPop®),189466,73,https://open.spotify.com/track/7iNIg7XDEaYECfWD5dJ9Va
"Thunderclouds (feat. Sia, Diplo, and Labrinth)","Sia, Diplo, Labrinth, LSD","LABRINTH, SIA & DIPLO PRESENT... LSD",187026,71,https://open.spotify.com/track/4lJNen4SMTIJMahALc3DcB
There's Nothing Holdin' Me Back,Shawn Mendes,Illuminate (Deluxe),199440,4,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu
Elastic Heart,Sia,1000 Forms Of Fear,257200,80,https://open.spotify.com/track/6kwAbEjseqBob48jCus7Sz
Mama,"Jonas Blue, William Singe",Mama,184133,56,https://open.spotify.com/track/47OVNnZJzIkrsEiZ4n187p
A Different Way (with Lauv),"DJ Snake, Lauv",A Different Way (with Lauv),198285,69,https://open.spotify.com/track/1YMBg7rOjxzbya0fPOYfNX
Let Me Love You,"DJ Snake, Justin Bieber",Encore,205946,90,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU
Middle,"DJ Snake, Bipolar Sunshine",Middle,220573,2,https://open.spotify.com/track/2bKhIGdMdcqCqQ2ZhSv5nE
Sick Boy,The Chainsmokers,Sick Boy,193893,0,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0
The Monster,"Eminem, Rihanna",The Marshall Mathers LP2,250188,82,https://open.spotify.com/track/48RrDBpOSSl1aLVCalGl5C
Faded,Alan Walker,Faded,212626,6,https://open.spotify.com/track/1brwdYwjltrJo7WHpIvbYt
Heroes (we could be),"Alesso, Tove Lo",Forever,210013,77,https://open.spotify.com/track/3zU9rdflI65tK4dkkNSp77
Happy Now,"Zedd, Elley Duhé",Happy Now,207029,70,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
Eastside (with Halsey & Khalid),"benny blanco, Halsey, Khalid",Eastside (with Halsey & Khalid),173799,75,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
Treat You Better,Shawn Mendes,Illuminate,187973,88,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
Tie Me Down (with Elley Duhé),"Gryffin, Elley Duhé",Tie Me Down (with Elley Duhé),218295,61,https://open.spotify.com/track/4QVS8YCpK71R4FsxSMCjhP
Sweet but Psycho,Ava Max,Sweet but Psycho,187436,9,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
Don't Wanna Know (feat. Kendrick Lamar),"Maroon 5, Kendrick Lamar",Red Pill Blues (Deluxe),214265,75,https://open.spotify.com/track/5o3GnrcFtvkdf3zFznuSbA
Attention,Charlie Puth,Attention,211475,5,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv
Royals,Lorde,Pure Heroine (Extended),190185,2,https://open.spotify.com/track/7BFI9QZPQKgYuR2HhDgwbG
Fast Car,"Jonas Blue, Dakota",Fast Car,212424,5,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ
Sorry,Justin Bieber,Purpose (Deluxe),200786,5,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
How Deep Is Your Love,"Calvin Harris, Disciples",How Deep Is Your Love,212640,80,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
Can't Feel My Face,The Weeknd,Beauty Behind The Madness,213520,4,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
On My Mind,Ellie Goulding,Delirium (Deluxe),213445,71,https://open.spotify.com/track/5a7NdkF09AfD0H607eiOkX
PILLOWTALK,ZAYN,PILLOWTALK,203692,39,https://open.spotify.com/track/1fWlO0aGCnI1ldWDMUrOyB
Work from Home,"Fifth Harmony, Ty Dolla $ign",Work from Home,216575,2,https://open.spotify.com/track/0SJPThTy7ynySPF4euczx7
Cheap Thrills (feat. Sean Paul),"Sia, Sean Paul",Cheap Thrills (feat. Sean Paul),224813,72,https://open.spotify.com/track/6b3b7lILUJqXcp6w9wNQSm
One More Light,Linkin Park,One More Light,255066,78,https://open.spotify.com/track/3xXBsjrbG1xQIm1xv1cKOt
This Is What You Came For,"Calvin Harris, Rihanna",This Is What You Came For,222160,82,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
Locked Away,"R. City, Adam Levine",Now That's What I Call Music! 92,228160,30,https://open.spotify.com/track/4UuTfkiI4Rq5XF0DTH9xNj
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",236001,81,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
There for You,"Martin Garrix, Troye Sivan",There for You,221904,69,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y
Company,Justin Bieber,Purpose (Deluxe),208120,0,https://open.spotify.com/track/09mhA1SJjMHniZPF4Hcihn
Make My Love Go (feat. Sean Paul),"Jay Sean, Sean Paul",Make My Love Go (feat. Sean Paul),211780,51,https://open.spotify.com/track/5mMRgTxoeBjEAZdBjPGvaC
Sing Me to Sleep,Alan Walker,Sing Me to Sleep,189333,2,https://open.spotify.com/track/6UcTHiP25meOD9ox8Rspgx
Treat You Better,Shawn Mendes,Treat You Better,187973,0,https://open.spotify.com/track/53B2XmmjJ9rriW1qciMBeX
Talk,"DJ Snake, George Maple",Talk,237973,0,https://open.spotify.com/track/2eNAwuaGaQXQICpDSnP9ZS
Raging (feat. Kodaline),"Kygo, Kodaline",Cloud Nine,224486,65,https://open.spotify.com/track/2Vhd5uZB4brKHmM0MNxkZo
Are You With Me,Lost Frequencies,Less Is More,138013,84,https://open.spotify.com/track/4255amV4enzl28KAn16rUO
Reality,"Lost Frequencies, Janieck",Less Is More,159480,81,https://open.spotify.com/track/1Mys1gf9SkMBAVGGxpkJ7d
Mind (feat. Kai),"Jack Ü, Skrillex, Diplo, kai",Skrillex and Diplo present Jack Ü,242068,64,https://open.spotify.com/track/6ZpR2XFuQJSHAQwg9495KZ
Kill Em With Kindness,Selena Gomez,Revival (Deluxe),217906,66,https://open.spotify.com/track/7KxhSJOYiqCDclXDBNlFSZ
Heathens,Twenty One Pilots,Heathens,195920,85,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr
Cake By the Ocean,DNCE,Now That's What I Call Music! 94,218946,0,https://open.spotify.com/track/4ZxPWd5DbthLMjHfEcrL0A
Ain't Giving Up,"Craig David, Sigala",Ain't Giving Up,158493,0,https://open.spotify.com/track/4NtYPIwUNdAB8UhiPm71dn
Ain't My Fault,Zara Larsson,Ain't My Fault,224030,1,https://open.spotify.com/track/4nA0biSjtvOL41Hd9MBXqR
The Greatest,"Sia, Kendrick Lamar",The Greatest,210893,4,https://open.spotify.com/track/3XIIOCu6B8PuGq5j61asEM
Believer,"Major Lazer, Showtek",Believer,223468,0,https://open.spotify.com/track/4cSR8iebRqGXHFHo7lHIpm
Smile,"Gorgon City, Elderbrook",Smile,198002,0,https://open.spotify.com/track/1SdDQC9K1jJNvAB1HqiSxg
Rockabye (feat. Sean Paul & Anne-Marie),"Clean Bandit, Anne-Marie, Sean Paul",Rockabye (feat. Sean Paul & Anne-Marie),251088,76,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
I Feel It Coming,"The Weeknd, Daft Punk",I Feel It Coming,269186,0,https://open.spotify.com/track/0VeYT2aD9t65JgofFZGpKl
365,"Zedd, Katy Perry",365,181899,66,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d
No Lie,"Sean Paul, Dua Lipa",No Lie,221176,1,https://open.spotify.com/track/2ZiDfw6UdzDu754cBiwgEG
Titanium,"David Guetta, Sia",Now That's What I Call Music 2012-13,246026,32,https://open.spotify.com/track/4OQfIweaFWNTT5NkJ04txq
So Far Away (feat. Jamie Scott & Romy Dya),"Martin Garrix, David Guetta, Jamie Scott, Romy Dya",So Far Away (feat. Jamie Scott & Romy Dya),183636,67,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM
Without You - feat. Usher,David Guetta,Nothing But The Beat,208134,1,https://open.spotify.com/track/4GgOvZJ1vL1f6QTaPJdxXP
The Hills,The Weeknd,Beauty Behind The Madness,242253,89,https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB
False Alarm,The Weeknd,Starboy,220306,66,https://open.spotify.com/track/4oeaIftdpT3JuZLcCkKmVE
Let It Be Me,"Steve Aoki, Backstreet Boys",Let It Be Me,224060,0,https://open.spotify.com/track/3sHuIjfAzluc6S9cXoqfqC
Let You Down,NF,Perception,212120,81,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
I Don’t Wanna Live Forever (Fifty Shades Darker),"ZAYN, Taylor Swift",I Don’t Wanna Live Forever (Fifty Shades Darker),245200,0,https://open.spotify.com/track/6yIdwnpDHufLWgQcveTPMk
Silence,"Marshmello, Khalid",Silence,180822,82,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
Strip That Down,"Liam Payne, Quavo",Strip That Down,204502,1,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ
You Know You Like It,"DJ Snake, AlunaGeorge",You Know You Like It,247266,78,https://open.spotify.com/track/57kR5SniQIbsbVoIjjOUDa
On & On,"Cartoon, Daniel Levi",On & On,207068,8,https://open.spotify.com/track/4B2kkxg3wKSTZw5JPaUtzQ
I Took A Pill In Ibiza - Seeb Remix,"Mike Posner, Seeb",Beach Party,202440,0,https://open.spotify.com/track/3C3iNT0hgX7nq2k7elHxJj
Who Do You Love,"The Chainsmokers, 5 Seconds of Summer",World War Joy,226733,71,https://open.spotify.com/track/2fVHrSxsQbJUuj9MW9zG1e
All We Know,"The Chainsmokers, Phoebe Ryan",All We Know,194080,74,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK
Sing Me to Sleep,Alan Walker,Different World,187800,66,https://open.spotify.com/track/1tfVpMI8G6EakZU4rEja4w
More Than You Know,"Axwell /\ Ingrosso, Axwell, Sebastian Ingrosso",More Than You Know,203000,83,https://open.spotify.com/track/6h5PAsRni4IRlxWr6uDPTP
Eenie Meenie,"Sean Kingston, Justin Bieber",Eenie Meenie,201946,83,https://open.spotify.com/track/4vVTI94F9uJ8lHNDWKv0i2
Without Me,Halsey,Without Me,201660,16,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
Need Somebody (Acoustic),Xuitcasecity,Need Somebody (Acoustic),192333,0,https://open.spotify.com/track/2TukzxmwVW0JkiI8isgUXd
Too Much (feat. Timbaland),"ZAYN, Timbaland",Icarus Falls,187160,0,https://open.spotify.com/track/0rNww8PLCIrZLPz001SPI1
Warriors,Imagine Dragons,Warriors,170066,1,https://open.spotify.com/track/5MVkWRKMBO3r05oihuNbzM
Miss Me More,3LAU,Miss Me More,191443,0,https://open.spotify.com/track/5KQn3B5Zvt6UtYKUuSAunX
Better With You - Kastra & twoDB Remix,"3LAU, Justin Caruso, Iselin, twoDB, Kastra",Better With You (Remixes),178064,38,https://open.spotify.com/track/6Sw0DXMinATz4FTYaO9MxS
Rise,Katy Perry,Rise,203474,65,https://open.spotify.com/track/1CwNogTShsnsn1C8UhRmYX
Animals,Maroon 5,V (Asia Tour Edition),231013,76,https://open.spotify.com/track/3h4T9Bg8OVSUYa6danHeH5
I Got You,Bebe Rexha,Expectations,191786,66,https://open.spotify.com/track/2jB9QaPJyVdz2Q0Va8rrnU
Sugar,Maroon 5,V (Asia Tour Edition),235493,74,https://open.spotify.com/track/5d6Mjuu2uCGRPYpFjGpCX5
21 Guns,Green Day,21st Century Breakdown,322040,60,https://open.spotify.com/track/3IHHqmfKJHyI0obINUdg1W
Wake Me up When September Ends,Green Day,American Idiot,285653,83,https://open.spotify.com/track/3ZffCQKLFLUvYM59XKLbVm
